Lon,Lat,"PGA %g[Boore,2008]",Rup Dist(km)
99.39,15.95,0.351623149,117.7866336
99.44,15.95,0.343952238,119.1089094
99.49,15.95,0.335238502,120.6529174
99.54,15.95,0.325628738,122.4102675
99.59,15.95,0.315273744,124.3719168
99.64,15.95,0.304323463,126.5283632
99.69,15.95,0.29292286,128.8698285
99.74,15.95,0.281208641,131.386421
99.79,15.95,0.269306844,134.0682792
99.84,15.95,0.257331261,136.9056914
99.89,15.95,0.245382588,139.8891922
99.94,15.95,0.233548191,143.009639
99.99,15.95,0.221902364,146.2582665
100.04,15.95,0.210506951,149.6267261
100.09,15.95,0.199412216,153.1071087
100.14,15.95,0.188657871,156.6919566
100.19,15.95,0.17827418,160.3742646
100.24,15.95,0.168283084,164.1474739
100.29,15.95,0.158699295,168.0054599
100.34,15.95,0.149531333,171.9425163
100.39,15.95,0.140782485,175.9533353
100.44,15.95,0.132451682,180.032987
100.49,15.95,0.124534276,184.1768976
100.54,15.95,0.117022729,188.3808264
100.59,15.95,0.109907213,192.6408441
100.64,15.95,0.103176131,196.9533114
100.69,15.95,0.096816559,201.3148575
100.74,15.95,0.090814618,205.7223609
100.79,15.95,0.085155796,210.1729304
100.84,15.95,0.079825202,214.6638873
100.89,15.95,0.074807787,219.1927492
100.94,15.95,0.070088515,223.7572145
100.99,15.95,0.06565251,228.3551483
101.04,15.95,0.061485163,232.984569
101.09,15.95,0.057572221,237.6436365
97.14,16,0.051948146,244.9604624
97.19,16,0.055438524,240.3270903
97.24,16,0.059152124,235.7233909
97.29,16,0.063101128,231.1511371
97.34,16,0.067297999,226.6122325
97.39,16,0.071755402,222.1087213
97.44,16,0.07648611,217.6428009
97.49,16,0.081502889,213.2168333
97.54,16,0.08681835,208.8333587
97.59,16,0.092444773,204.4951097
97.64,16,0.098393896,200.2050264
97.69,16,0.104676658,195.9662721
97.74,16,0.111302903,191.7822503
97.79,16,0.118281024,187.6566219
97.84,16,0.125617559,183.5933235
97.89,16,0.133316716,179.5965859
97.94,16,0.141379843,175.670952
97.99,16,0.149804818,171.8212955
98.04,16,0.158585383,168.0528378
98.09,16,0.167710403,164.3711639
98.14,16,0.177163073,160.7822354
98.19,16,0.186920082,157.2924011
98.24,16,0.196950749,153.9084019
98.29,16,0.207216169,150.6373705
98.34,16,0.217668405,147.4868236
98.39,16,0.228249783,144.464644
98.44,16,0.238892341,141.5790524
98.49,16,0.249517528,138.8385657
98.54,16,0.260036221,136.2519396
98.59,16,0.270349151,133.828096
98.64,16,0.280347842,131.5760313
98.69,16,0.289916105,129.5047074
98.74,16,0.298932172,127.622925
98.79,16,0.307271456,125.9391807
98.84,16,0.314809897,124.461512
98.89,16,0.321427812,123.1973344
98.94,16,0.327014057,122.1532765
98.99,16,0.331470272,121.3350205
99.04,16,0.334714954,120.7471571
99.09,16,0.336687031,120.3930612
99.14,16,0.337348662,120.2747976
99.19,16,0.336687031,120.3930612
99.24,16,0.334714954,120.7471571
99.29,16,0.331470272,121.3350205
99.34,16,0.327014057,122.1532765
99.39,16,0.321427812,123.1973344
99.44,16,0.314809897,124.461512
99.49,16,0.307271456,125.9391807
99.54,16,0.298932172,127.622925
99.59,16,0.289916105,129.5047074
99.64,16,0.280347842,131.5760313
99.69,16,0.270349151,133.828096
99.74,16,0.260036221,136.2519396
99.79,16,0.249517528,138.8385657
99.84,16,0.238892341,141.5790524
99.89,16,0.228249783,144.464644
99.94,16,0.217668405,147.4868236
99.99,16,0.207216169,150.6373705
100.04,16,0.196950749,153.9084019
100.09,16,0.186920082,157.2924011
100.14,16,0.177163073,160.7822354
100.19,16,0.167710403,164.3711639
100.24,16,0.158585383,168.0528378
100.29,16,0.149804818,171.8212955
100.34,16,0.141379843,175.670952
100.39,16,0.133316716,179.5965859
100.44,16,0.125617559,183.5933235
100.49,16,0.118281024,187.6566219
100.54,16,0.111302903,191.7822503
100.59,16,0.104676658,195.9662721
100.64,16,0.098393896,200.2050264
100.69,16,0.092444773,204.4951097
100.74,16,0.08681835,208.8333587
100.79,16,0.081502889,213.2168333
100.84,16,0.07648611,217.6428009
100.89,16,0.071755402,222.1087213
100.94,16,0.067297999,226.6122325
100.99,16,0.063101128,231.1511371
101.04,16,0.059152124,235.7233909
101.09,16,0.055438524,240.3270903
97.14,16.05,0.050003243,247.6866126
97.19,16.05,0.053315389,243.1075218
97.24,16.05,0.05683419,238.5597874
97.29,16.05,0.060570318,234.0452375
97.34,16.05,0.064534601,229.5658297
97.39,16.05,0.068737945,225.1236619
97.44,16.05,0.073191232,220.7209824
97.49,16.05,0.077905204,216.3602019
97.54,16.05,0.082890312,212.0439055
97.59,16.05,0.088156551,207.7748654
97.64,16.05,0.093713245,203.556055
97.69,16.05,0.099568817,199.3906626
97.74,16.05,0.105730498,195.2821065
97.79,16.05,0.112204009,191.2340499
97.84,16.05,0.118993188,187.2504167
97.89,16.05,0.126099574,183.3354064
97.94,16.05,0.133521928,179.4935094
97.99,16.05,0.141255719,175.729521
98.04,16.05,0.149292547,172.0485546
98.09,16.05,0.157619533,168.4560528
98.14,16.05,0.166218668,164.9577955
98.19,16.05,0.175066149,161.5599047
98.24,16.05,0.184131707,158.2688451
98.29,16.05,0.193377973,155.0914175
98.34,16.05,0.2027599,152.0347468
98.39,16.05,0.212224297,149.1062596
98.44,16.05,0.221709521,146.313653
98.49,16.05,0.231145383,143.664851
98.54,16.05,0.24045334,141.1679487
98.59,16.05,0.249547022,138.8311422
98.64,16.05,0.258333167,136.6626443
98.69,16.05,0.266712996,134.6705855
98.74,16.05,0.274584057,132.8629024
98.79,16.05,0.28184253,131.2472134
98.84,16.05,0.288385946,129.8306867
98.89,16.05,0.29411623,128.6199026
98.94,16.05,0.298942936,127.6207173
98.99,16.05,0.302786506,126.8381314
99.04,16.05,0.305581332,126.2761721
99.09,16.05,0.307278438,125.9377929
99.14,16.05,0.307847553,125.8247976
99.19,16.05,0.307278438,125.9377929
99.24,16.05,0.305581332,126.2761721
99.29,16.05,0.302786506,126.8381314
99.34,16.05,0.298942936,127.6207173
99.39,16.05,0.29411623,128.6199026
99.44,16.05,0.288385946,129.8306867
99.49,16.05,0.28184253,131.2472134
99.54,16.05,0.274584057,132.8629024
99.59,16.05,0.266712996,134.6705855
99.64,16.05,0.258333167,136.6626443
99.69,16.05,0.249547022,138.8311422
99.74,16.05,0.24045334,141.1679487
99.79,16.05,0.231145383,143.664851
99.84,16.05,0.221709521,146.313653
99.89,16.05,0.212224297,149.1062596
99.94,16.05,0.2027599,152.0347468
99.99,16.05,0.193377973,155.0914175
100.04,16.05,0.184131707,158.2688451
100.09,16.05,0.175066149,161.5599047
100.14,16.05,0.166218668,164.9577955
100.19,16.05,0.157619533,168.4560528
100.24,16.05,0.149292547,172.0485546
100.29,16.05,0.141255719,175.729521
100.34,16.05,0.133521928,179.4935094
100.39,16.05,0.126099574,183.3354064
100.44,16.05,0.118993188,187.2504167
100.49,16.05,0.112204009,191.2340499
100.54,16.05,0.105730498,195.2821065
100.59,16.05,0.099568817,199.3906626
100.64,16.05,0.093713245,203.556055
100.69,16.05,0.088156551,207.7748654
100.74,16.05,0.082890312,212.0439055
100.79,16.05,0.077905204,216.3602019
100.84,16.05,0.073191232,220.7209824
100.89,16.05,0.068737945,225.1236619
100.94,16.05,0.064534601,229.5658297
100.99,16.05,0.060570318,234.0452375
101.04,16.05,0.05683419,238.5597874
101.09,16.05,0.053315389,243.1075218
97.14,16.1,0.04807217,250.5059469
97.19,16.1,0.051210453,245.9816427
97.24,16.1,0.054539646,241.4903207
97.29,16.1,0.058069044,237.0338558
97.34,16.1,0.061807996,232.6142514
97.39,16.1,0.065765825,228.2336489
97.44,16.1,0.069951724,223.8943376
97.49,16.1,0.07437464,219.5987652
97.54,16.1,0.079043131,215.3495492
97.59,16.1,0.083965201,211.1494881
97.64,16.1,0.089148101,207.0015741
97.69,16.1,0.094598109,202.9090053
97.74,16.1,0.100320271,198.8751984
97.79,16.1,0.106318102,194.9038019
97.84,16.1,0.112593259,190.9987089
97.89,16.1,0.119145169,187.1640698
97.94,16.1,0.125970618,183.4043036
97.99,16.1,0.133063307,179.7241094
98.04,16.1,0.140413372,176.1284752
98.09,16.1,0.148006876,172.6226851
98.14,16.1,0.15582529,169.2123236
98.19,16.1,0.163844967,165.9032755
98.24,16.1,0.172036634,162.7017227
98.29,16.1,0.180364923,159.6141337
98.34,16.1,0.188787978,156.6472476
98.39,16.1,0.197257167,153.8080492
98.44,16.1,0.205716936,151.1037366
98.49,16.1,0.214104862,148.5416769
98.54,16.1,0.222351939,146.1293527
98.59,16.1,0.230383149,143.8742959
98.64,16.1,0.238118344,141.7840107
98.69,16.1,0.245473479,139.8658848
98.74,16.1,0.252362189,138.1270905
98.79,16.1,0.258697701,136.5744774
98.84,16.1,0.264395043,135.2144593
98.89,16.1,0.269373455,134.0528982
98.94,16.1,0.273558922,133.09499
98.99,16.1,0.276886678,132.345157
99.04,16.1,0.279303545,131.8069504
99.09,16.1,0.280769955,131.482969
99.14,16.1,0.281261506,131.3747976
99.19,16.1,0.280769955,131.482969
99.24,16.1,0.279303545,131.8069504
99.29,16.1,0.276886678,132.345157
99.34,16.1,0.273558922,133.09499
99.39,16.1,0.269373455,134.0528982
99.44,16.1,0.264395043,135.2144593
99.49,16.1,0.258697701,136.5744774
99.54,16.1,0.252362189,138.1270905
99.59,16.1,0.245473479,139.8658848
99.64,16.1,0.238118344,141.7840107
99.69,16.1,0.230383149,143.8742959
99.74,16.1,0.222351939,146.1293527
99.79,16.1,0.214104862,148.5416769
99.84,16.1,0.205716936,151.1037366
99.89,16.1,0.197257167,153.8080492
99.94,16.1,0.188787978,156.6472476
99.99,16.1,0.180364923,159.6141337
100.04,16.1,0.172036634,162.7017227
100.09,16.1,0.163844967,165.9032755
100.14,16.1,0.15582529,169.2123236
100.19,16.1,0.148006876,172.6226851
100.24,16.1,0.140413372,176.1284752
100.29,16.1,0.133063307,179.7241094
100.34,16.1,0.125970618,183.4043036
100.39,16.1,0.119145169,187.1640698
100.44,16.1,0.112593259,190.9987089
100.49,16.1,0.106318102,194.9038019
100.54,16.1,0.100320271,198.8751984
100.59,16.1,0.094598109,202.9090053
100.64,16.1,0.089148101,207.0015741
100.69,16.1,0.083965201,211.1494881
100.74,16.1,0.079043131,215.3495492
100.79,16.1,0.07437464,219.5987652
100.84,16.1,0.069951724,223.8943376
100.89,16.1,0.065765825,228.2336489
100.94,16.1,0.061807996,232.6142514
100.99,16.1,0.058069044,237.0338558
101.04,16.1,0.054539646,241.4903207
101.09,16.1,0.051210453,245.9816427
97.14,16.15,0.046161311,253.4153553
97.19,16.15,0.049130614,248.9462081
97.24,16.15,0.052275925,244.5116059
97.29,16.15,0.055605292,240.1134628
97.34,16.15,0.059126735,235.7538193
97.39,16.15,0.062848159,231.434851
97.44,16.15,0.066777261,227.158878
97.49,16.15,0.070921409,222.9283745
97.54,16.15,0.075287509,218.7459786
97.59,16.15,0.079881848,214.6145028
97.64,16.15,0.084709907,210.5369448
97.69,16.15,0.089776163,206.5164985
97.74,16.15,0.095083843,202.5565645
97.79,16.15,0.100634671,198.6607616
97.84,16.15,0.106428564,194.8329367
97.89,16.15,0.112463315,191.0771754
97.94,16.15,0.118734242,187.3978104
97.99,16.15,0.125233805,183.7994299
98.04,16.15,0.131951214,180.286883
98.09,16.15,0.138872012,176.8652838
98.14,16.15,0.145977661,173.5400119
98.19,16.15,0.153245139,170.3167094
98.24,16.15,0.160646553,167.2012738
98.29,16.15,0.168148813,164.1998451
98.34,16.15,0.175713369,161.3187867
98.39,16.15,0.183296049,158.5646601
98.44,16.15,0.190847039,155.9441907
98.49,16.15,0.198311015,153.4642253
98.54,16.15,0.205627486,151.131681
98.59,16.15,0.212731357,148.9534833
98.64,16.15,0.219553744,146.9364968
98.69,16.15,0.226023056,145.0874448
98.74,16.15,0.232066334,143.4128233
98.79,16.15,0.237610838,141.9188071
98.84,16.15,0.24258583,140.6111532
98.89,16.15,0.246924503,139.4951027
98.94,16.15,0.250565963,138.575285
98.99,16.15,0.253457175,137.8556283
99.04,16.15,0.25555476,137.339279
99.09,16.15,0.256826533,137.0285355
99.14,16.15,0.257252686,136.9247976
99.19,16.15,0.256826533,137.0285355
99.24,16.15,0.25555476,137.339279
99.29,16.15,0.253457175,137.8556283
99.34,16.15,0.250565963,138.575285
99.39,16.15,0.246924503,139.4951027
99.44,16.15,0.24258583,140.6111532
99.49,16.15,0.237610838,141.9188071
99.54,16.15,0.232066334,143.4128233
99.59,16.15,0.226023056,145.0874448
99.64,16.15,0.219553744,146.9364968
99.69,16.15,0.212731357,148.9534833
99.74,16.15,0.205627486,151.131681
99.79,16.15,0.198311015,153.4642253
99.84,16.15,0.190847039,155.9441907
99.89,16.15,0.183296049,158.5646601
99.94,16.15,0.175713369,161.3187867
99.99,16.15,0.168148813,164.1998451
100.04,16.15,0.160646553,167.2012738
100.09,16.15,0.153245139,170.3167094
100.14,16.15,0.145977661,173.5400119
100.19,16.15,0.138872012,176.8652838
100.24,16.15,0.131951214,180.286883
100.29,16.15,0.125233805,183.7994299
100.34,16.15,0.118734242,187.3978104
100.39,16.15,0.112463315,191.0771754
100.44,16.15,0.106428564,194.8329367
100.49,16.15,0.100634671,198.6607616
100.54,16.15,0.095083843,202.5565645
100.59,16.15,0.089776163,206.5164985
100.64,16.15,0.084709907,210.5369448
100.69,16.15,0.079881848,214.6145028
100.74,16.15,0.075287509,218.7459786
100.79,16.15,0.070921409,222.9283745
100.84,16.15,0.066777261,227.158878
100.89,16.15,0.062848159,231.434851
100.94,16.15,0.059126735,235.7538193
100.99,16.15,0.055605292,240.1134628
101.04,16.15,0.052275925,244.5116059
101.09,16.15,0.049130614,248.9462081
97.14,16.2,0.044276409,256.4117718
97.19,16.2,0.047082033,251.9980262
97.24,16.2,0.050049617,247.6203215
97.29,16.2,0.053186087,243.2806034
97.34,16.2,0.056498271,238.9809411
97.39,16.2,0.059992818,234.7235361
97.44,16.2,0.063676104,230.5107296
97.49,16.2,0.067554119,226.345012
97.54,16.2,0.071632338,222.2290313
97.59,16.2,0.075915578,218.1656026
97.64,16.2,0.080407826,214.1577173
97.69,16.2,0.085112052,210.2085524
97.74,16.2,0.090029998,206.3214798
97.79,16.2,0.095161945,202.5000753
97.84,16.2,0.100506452,198.7481266
97.89,16.2,0.106060079,195.0696417
97.94,16.2,0.111817089,191.4688546
97.99,16.2,0.117769131,187.9502312
98.04,16.2,0.123904909,184.5184717
98.09,16.2,0.130209857,181.1785123
98.14,16.2,0.136665807,177.9355224
98.19,16.2,0.14325068,174.7948995
98.24,16.2,0.149938208,171.7622587
98.29,16.2,0.156697705,168.8434188
98.34,16.2,0.163493909,166.0443813
98.39,16.2,0.170286914,163.3713039
98.44,16.2,0.177032219,160.8304673
98.49,16.2,0.183680922,158.4282343
98.54,16.2,0.190180074,156.171001
98.59,16.2,0.196473216,154.0651406
98.64,16.2,0.202501115,152.1169402
98.69,16.2,0.208202706,150.3325292
98.74,16.2,0.213516219,148.7178036
98.79,16.2,0.218380492,147.2783445
98.84,16.2,0.222736418,146.0193355
98.89,16.2,0.226528488,144.9454788
98.94,16.2,0.229706354,144.060915
98.99,16.2,0.232226348,143.3691478
99.04,16.2,0.234052876,142.8729778
99.09,16.2,0.235159594,142.5744469
99.14,16.2,0.23553032,142.4747976
99.19,16.2,0.235159594,142.5744469
99.24,16.2,0.234052876,142.8729778
99.29,16.2,0.232226348,143.3691478
99.34,16.2,0.229706354,144.060915
99.39,16.2,0.226528488,144.9454788
99.44,16.2,0.222736418,146.0193355
99.49,16.2,0.218380492,147.2783445
99.54,16.2,0.213516219,148.7178036
99.59,16.2,0.208202706,150.3325292
99.64,16.2,0.202501115,152.1169402
99.69,16.2,0.196473216,154.0651406
99.74,16.2,0.190180074,156.171001
99.79,16.2,0.183680922,158.4282343
99.84,16.2,0.177032219,160.8304673
99.89,16.2,0.170286914,163.3713039
99.94,16.2,0.163493909,166.0443813
99.99,16.2,0.156697705,168.8434188
100.04,16.2,0.149938208,171.7622587
100.09,16.2,0.14325068,174.7948995
100.14,16.2,0.136665807,177.9355224
100.19,16.2,0.130209857,181.1785123
100.24,16.2,0.123904909,184.5184717
100.29,16.2,0.117769131,187.9502312
100.34,16.2,0.111817089,191.4688546
100.39,16.2,0.106060079,195.0696417
100.44,16.2,0.100506452,198.7481266
100.49,16.2,0.095161945,202.5000753
100.54,16.2,0.090029998,206.3214798
100.59,16.2,0.085112052,210.2085524
100.64,16.2,0.080407826,214.1577173
100.69,16.2,0.075915578,218.1656026
100.74,16.2,0.071632338,222.2290313
100.79,16.2,0.067554119,226.345012
100.84,16.2,0.063676104,230.5107296
100.89,16.2,0.059992818,234.7235361
100.94,16.2,0.056498271,238.9809411
100.99,16.2,0.053186087,243.2806034
101.04,16.2,0.050049617,247.6203215
101.09,16.2,0.047082033,251.9980262
97.14,16.25,0.04242257,259.4921824
97.19,16.25,0.045070149,255.1339661
97.24,16.25,0.047866494,250.8132166
97.29,16.25,0.050817524,246.531904
97.34,16.25,0.053929009,242.2921188
97.39,16.25,0.057206488,238.0960794
97.44,16.25,0.060655179,233.9461397
97.49,16.25,0.064279877,229.8447968
97.54,16.25,0.068084829,225.7946988
97.59,16.25,0.072073602,221.7986529
97.64,16.25,0.07624893,217.8596336
97.69,16.25,0.080612543,213.9807901
97.74,16.25,0.08516498,210.1654543
97.79,16.25,0.089905382,206.4171478
97.84,16.25,0.094831267,202.7395883
97.89,16.25,0.099938298,199.1366956
97.94,16.25,0.10522002,195.6125953
97.99,16.25,0.110667608,192.1716223
98.04,16.25,0.116269593,188.8183212
98.09,16.25,0.122011603,185.5574454
98.14,16.25,0.127876105,182.3939519
98.19,16.25,0.133842175,179.3329946
98.24,16.25,0.1398853,176.3799117
98.29,16.25,0.145977225,173.5402103
98.34,16.25,0.152085872,170.8195452
98.39,16.25,0.158175335,168.2236919
98.44,16.25,0.164205979,165.7585143
98.49,16.25,0.170134658,163.429926
98.54,16.25,0.175915068,161.2438445
98.59,16.25,0.181498242,159.2061404
98.64,16.25,0.186833209,157.3225793
98.69,16.25,0.191867799,155.5987591
98.74,16.25,0.196549595,154.0400428
98.79,16.25,0.200827017,152.651488
98.84,16.25,0.204650503,151.4377756
98.89,16.25,0.207973735,150.4031383
98.94,16.25,0.210754892,149.551293
98.99,16.25,0.212957835,148.885377
99.04,16.25,0.214553195,148.4078934
99.09,16.25,0.215519288,148.1206645
99.14,16.25,0.215842814,148.0247976
99.19,16.25,0.215519288,148.1206645
99.24,16.25,0.214553195,148.4078934
99.29,16.25,0.212957835,148.885377
99.34,16.25,0.210754892,149.551293
99.39,16.25,0.207973735,150.4031383
99.44,16.25,0.204650503,151.4377756
99.49,16.25,0.200827017,152.651488
99.54,16.25,0.196549595,154.0400428
99.59,16.25,0.191867799,155.5987591
99.64,16.25,0.186833209,157.3225793
99.69,16.25,0.181498242,159.2061404
99.74,16.25,0.175915068,161.2438445
99.79,16.25,0.170134658,163.429926
99.84,16.25,0.164205979,165.7585143
99.89,16.25,0.158175335,168.2236919
99.94,16.25,0.152085872,170.8195452
99.99,16.25,0.145977225,173.5402103
100.04,16.25,0.1398853,176.3799117
100.09,16.25,0.133842175,179.3329946
100.14,16.25,0.127876105,182.3939519
100.19,16.25,0.122011603,185.5574454
100.24,16.25,0.116269593,188.8183212
100.29,16.25,0.110667608,192.1716223
100.34,16.25,0.10522002,195.6125953
100.39,16.25,0.099938298,199.1366956
100.44,16.25,0.094831267,202.7395883
100.49,16.25,0.089905382,206.4171478
100.54,16.25,0.08516498,210.1654543
100.59,16.25,0.080612543,213.9807901
100.64,16.25,0.07624893,217.8596336
100.69,16.25,0.072073602,221.7986529
100.74,16.25,0.068084829,225.7946988
100.79,16.25,0.064279877,229.8447968
100.84,16.25,0.060655179,233.9461397
100.89,16.25,0.057206488,238.0960794
100.94,16.25,0.053929009,242.2921188
100.99,16.25,0.050817524,246.531904
101.04,16.25,0.047866494,250.8132166
101.09,16.25,0.045070149,255.1339661
97.14,16.3,0.040604284,262.653632
97.19,16.3,0.043099705,258.3509646
97.24,16.3,0.045731541,254.087118
97.29,16.3,0.048504814,249.8640796
97.34,16.3,0.051424357,245.6839538
97.39,16.3,0.054494735,241.5489685
97.44,16.3,0.057720161,237.4614818
97.49,16.3,0.061104397,233.4239891
97.54,16.3,0.064650643,229.4391294
97.59,16.3,0.068361416,225.5096932
97.64,16.3,0.072238409,221.638628
97.69,16.3,0.07628234,217.8290461
97.74,16.3,0.080492789,214.0842295
97.79,16.3,0.084868014,210.4076364
97.84,16.3,0.089404762,206.8029056
97.89,16.3,0.094098063,203.2738601
97.94,16.3,0.098941024,199.8245099
97.99,16.3,0.103924609,196.4590529
98.04,16.3,0.109037425,193.1818737
98.09,16.3,0.114265516,189.9975403
98.14,16.3,0.119592167,186.9107981
98.19,16.3,0.124997731,183.9265607
98.24,16.3,0.130459499,181.0498968
98.29,16.3,0.135951603,178.2860137
98.34,16.3,0.141444987,175.6402356
98.39,16.3,0.146907449,173.1179777
98.44,16.3,0.152303765,170.7247146
98.49,16.3,0.157595921,168.465944
98.54,16.3,0.162743441,166.3471447
98.59,16.3,0.167703847,164.3737294
98.64,16.3,0.172433232,162.5509934
98.69,16.3,0.17688695,160.884058
98.74,16.3,0.181020421,159.3778119
98.79,16.3,0.18479002,158.0368498
98.84,16.3,0.18815404,156.8654104
98.89,16.3,0.191073685,155.867316
98.94,16.3,0.193514061,155.0459144
98.99,16.3,0.195445118,154.4040255
99.04,16.3,0.196842501,153.9438948
99.09,16.3,0.197688267,153.667155
99.14,16.3,0.197971423,153.5747976
99.19,16.3,0.197688267,153.667155
99.24,16.3,0.196842501,153.9438948
99.29,16.3,0.195445118,154.4040255
99.34,16.3,0.193514061,155.0459144
99.39,16.3,0.191073685,155.867316
99.44,16.3,0.18815404,156.8654104
99.49,16.3,0.18479002,158.0368498
99.54,16.3,0.181020421,159.3778119
99.59,16.3,0.17688695,160.884058
99.64,16.3,0.172433232,162.5509934
99.69,16.3,0.167703847,164.3737294
99.74,16.3,0.162743441,166.3471447
99.79,16.3,0.157595921,168.465944
99.84,16.3,0.152303765,170.7247146
99.89,16.3,0.146907449,173.1179777
99.94,16.3,0.141444987,175.6402356
99.99,16.3,0.135951603,178.2860137
100.04,16.3,0.130459499,181.0498968
100.09,16.3,0.124997731,183.9265607
100.14,16.3,0.119592167,186.9107981
100.19,16.3,0.114265516,189.9975403
100.24,16.3,0.109037425,193.1818737
100.29,16.3,0.103924609,196.4590529
100.34,16.3,0.098941024,199.8245099
100.39,16.3,0.094098063,203.2738601
100.44,16.3,0.089404762,206.8029056
100.49,16.3,0.084868014,210.4076364
100.54,16.3,0.080492789,214.0842295
100.59,16.3,0.07628234,217.8290461
100.64,16.3,0.072238409,221.638628
100.69,16.3,0.068361416,225.5096932
100.74,16.3,0.064650643,229.4391294
100.79,16.3,0.061104397,233.4239891
100.84,16.3,0.057720161,237.4614818
100.89,16.3,0.054494735,241.5489685
100.94,16.3,0.051424357,245.6839538
100.99,16.3,0.048504814,249.8640796
101.04,16.3,0.045731541,254.087118
101.09,16.3,0.043099705,258.3509646
97.14,16.35,0.038825444,265.8932303
97.19,16.35,0.041174773,261.6460319
97.24,16.35,0.04364899,257.4389351
97.29,16.35,0.046252324,253.2739381
97.34,16.35,0.048988784,249.1531522
97.39,16.35,0.051862085,245.0788076
97.44,16.35,0.054875568,241.0532591
97.49,16.35,0.058032114,237.0789925
97.54,16.35,0.061334037,233.1586301
97.59,16.35,0.064782975,229.2949367
97.64,16.35,0.068379769,225.4908254
97.69,16.35,0.072124322,221.7493627
97.74,16.35,0.076015463,218.073773
97.79,16.35,0.080050782,214.4674433
97.84,16.35,0.084226474,210.933926
97.89,16.35,0.088537161,207.4769413
97.94,16.35,0.092975723,204.1003781
97.99,16.35,0.097533121,200.8082933
98.04,16.35,0.102198221,197.6049091
98.09,16.35,0.106957639,194.4946083
98.14,16.35,0.111795591,191.481927
98.19,16.35,0.116693768,188.5715441
98.24,16.35,0.121631256,185.7682675
98.29,16.35,0.126584479,183.0770175
98.34,16.35,0.131527212,180.502805
98.39,16.35,0.136430646,178.0507063
98.44,16.35,0.14126353,175.7258334
98.49,16.35,0.145992398,173.5333
98.54,16.35,0.150581877,171.4781823
98.59,16.35,0.154995099,169.5654768
98.64,16.35,0.159194197,167.8000537
98.69,16.35,0.1631409,166.1866066
98.74,16.35,0.166797201,164.7296013
98.79,16.35,0.170126102,163.433222
98.84,16.35,0.173092391,162.3013175
98.89,16.35,0.175663448,161.3373497
98.94,16.35,0.17781004,160.5443437
98.99,16.35,0.17950707,159.9248427
99.04,16.35,0.180734245,159.4808687
99.09,16.35,0.181476642,159.21389
99.14,16.35,0.181725133,159.1247976
99.19,16.35,0.181476642,159.21389
99.24,16.35,0.180734245,159.4808687
99.29,16.35,0.17950707,159.9248427
99.34,16.35,0.17781004,160.5443437
99.39,16.35,0.175663448,161.3373497
99.44,16.35,0.173092391,162.3013175
99.49,16.35,0.170126102,163.433222
99.54,16.35,0.166797201,164.7296013
99.59,16.35,0.1631409,166.1866066
99.64,16.35,0.159194197,167.8000537
99.69,16.35,0.154995099,169.5654768
99.74,16.35,0.150581877,171.4781823
99.79,16.35,0.145992398,173.5333
99.84,16.35,0.14126353,175.7258334
99.89,16.35,0.136430646,178.0507063
99.94,16.35,0.131527212,180.502805
99.99,16.35,0.126584479,183.0770175
100.04,16.35,0.121631256,185.7682675
100.09,16.35,0.116693768,188.5715441
100.14,16.35,0.111795591,191.481927
100.19,16.35,0.106957639,194.4946083
100.24,16.35,0.102198221,197.6049091
100.29,16.35,0.097533121,200.8082933
100.34,16.35,0.092975723,204.1003781
100.39,16.35,0.088537161,207.4769413
100.44,16.35,0.084226474,210.933926
100.49,16.35,0.080050782,214.4674433
100.54,16.35,0.076015463,218.073773
100.59,16.35,0.072124322,221.7493627
100.64,16.35,0.068379769,225.4908254
100.69,16.35,0.064782975,229.2949367
100.74,16.35,0.061334037,233.1586301
100.79,16.35,0.058032114,237.0789925
100.84,16.35,0.054875568,241.0532591
100.89,16.35,0.051862085,245.0788076
100.94,16.35,0.048988784,249.1531522
100.99,16.35,0.046252324,253.2739381
101.04,16.35,0.04364899,257.4389351
101.09,16.35,0.041174773,261.6460319
97.14,16.4,0.037089374,269.2081559
97.19,16.4,0.039298789,265.0162563
97.24,16.4,0.041622367,260.8656648
97.29,16.4,0.044063638,256.7583847
97.34,16.4,0.046625889,252.6965278
97.39,16.4,0.049312098,248.6823201
97.44,16.4,0.052124858,244.7181062
97.49,16.4,0.055066299,240.8063552
97.54,16.4,0.058137993,236.9496655
97.59,16.4,0.061340853,233.1507695
97.64,16.4,0.064675026,229.4125383
97.69,16.4,0.068139772,225.7379857
97.74,16.4,0.071733342,222.1302718
97.79,16.4,0.075452839,218.5927062
97.84,16.4,0.079294083,215.1287494
97.89,16.4,0.083251469,211.7420139
97.94,16.4,0.087317817,208.4362641
97.99,16.4,0.091484238,205.2154135
98.04,16.4,0.095739993,202.0835217
98.09,16.4,0.100072371,199.0447879
98.14,16.4,0.104466579,196.1035429
98.19,16.4,0.108905664,193.2642375
98.24,16.4,0.113370453,190.5314292
98.29,16.4,0.11783954,187.9097645
98.34,16.4,0.12228932,185.4039582
98.39,16.4,0.126694069,183.0187693
98.44,16.4,0.131026096,180.7589725
98.49,16.4,0.135255954,178.6293269
98.54,16.4,0.139352725,176.6345401
98.59,16.4,0.143284388,174.7792298
98.64,16.4,0.147018244,173.0678815
98.69,16.4,0.150521427,171.5048049
98.74,16.4,0.153761464,170.0940877
98.79,16.4,0.156706886,168.8395489
98.84,16.4,0.159327872,167.7446927
